Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Rubric Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","20",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975455","adf0a129-58d6-4f1b-82e7-cd59d76c026a","80ab7cf8-d237-484e-8fe1-1df2b1310447","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:uConnect Lab: Which way will it point?:uConnect Lab Teacher Support Container",,,,,"Teacher Support: Which way will it point?","Teacher Support: Which way will it point?","Teacher Resources","PDF","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543975455",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: Which way will it point?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e55d5e82-dc39-46a9-b729-ddf366a92a58",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","60",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543976727","5fbd7eb4-8924-4ad2-b560-6fb5133ec811","05b14245-7dc7-48e9-a8a6-bb121fbf6b72","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth",,,,,"uDemonstrate Lab: How do shadows change?","uDemonstrate Lab: How do shadows change?","Lab","DOC/DOCX","Document","false","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543976727",,,"Pearson","This uDemonstrate Lab provides an opportunity for students to see how shadows change. The purpose of this lab is to demonstrate how light hits the Earth at different times.","SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.3484","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uDemonstrate Lab: How do shadows change?",,"uDemonstrate lab|shadows|change|earth's movement|","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d9a099c8-f0e3-4eb7-800f-6cae75e1b597",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI20_CAG1_L543976740","05b14245-7dc7-48e9-a8a6-bb121fbf6b72","6ca3bb2d-00f1-4de2-abc1-f5fbdec44a28","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:uDemonstrate Lab: How do shadows change?",,,,,"uDemonstrate Lab Teacher Support Container","uDemonstrate Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI20_CAG1_L543976740",,,"Pearson",,,,,"uDemonstrate Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543976750","6ca3bb2d-00f1-4de2-abc1-f5fbdec44a28","313eb33b-8652-48e4-95e0-5e7864ead354","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:uDemonstrate Lab: How do shadows change?:uDemonstrate Lab Teacher Support Container",,,,,"uDemonstrate Lab Placemat: How do shadows change?","uDemonstrate Lab Placemat: How do shadows change?","Teacher Resources","PDF","Document","true","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543976750",,,"Pearson",,"SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.3484","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uDemonstrate Lab Placemat: How do shadows change?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/f9e3350b-9da5-4c08-bda1-ea143254a10b",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543976760","6ca3bb2d-00f1-4de2-abc1-f5fbdec44a28","c1d244bc-96bc-403c-9c91-e808cbb34301","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:uDemonstrate Lab: How do shadows change?:uDemonstrate Lab Teacher Support Container",,,,,"uDemonstrate Lab Activity Card: How do shadows change?","uDemonstrate Lab Activity Card: How do shadows change?","Teacher Resources","PDF","Document","true","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543976760",,,"Pearson",,"SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.3484","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uDemonstrate Lab Activity Card: How do shadows change?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/0ba59a4e-d03b-4c6b-bd54-d8b8184cae97",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","30",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543976778","6ca3bb2d-00f1-4de2-abc1-f5fbdec44a28","988c21fa-481c-4df9-9765-7a4a566b55de","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:uDemonstrate Lab: How do shadows change?:uDemonstrate Lab Teacher Support Container",,,,,"Teacher Support: How do shadows change?","Teacher Support: How do shadows change?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543976778",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How do shadows change?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/31a64325-e9cb-49a6-b176-d6177e59acba",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","40",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L554150261","6ca3bb2d-00f1-4de2-abc1-f5fbdec44a28","05d4f2b2-22b8-49d6-beb9-3dda643a0ecf","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:uDemonstrate Lab: How do shadows change?:uDemonstrate Lab Teacher Support Container",,,,,"uDemonstrate Rubric: How do shadows change?","uDemonstrate Rubric: How do shadows change?","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L554150261",,,"Pearson","This rubric shows students how they will be evaluated as they complete the uDemonstrate Lab.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","Alfresco - School","uDemonstrate Rubric: How do shadows change?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/0d9f695a-53ed-4fe5-ab3d-106ed6136e36",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","70",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543982064","5fbd7eb4-8924-4ad2-b560-6fb5133ec811","d4709a71-f5b5-406d-9a3e-e9d40133be0e","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth",,,,,"Quest Check-In Lab: How can you model the motions of Earth?","Quest Check-In Lab: How can you model the motions of Earth?","Lab","DOC/DOCX","Document","false","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543982064",,,"Pearson","This Quest Check-In Lab provides an opportunity for students to model the motions of the Earth. The purpose of this lab is to demonstrate the ways the planet moves.","SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.977|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.4296|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Quest Check-In Lab: How can you model the motions of Earth?",,"inquiry|investigate|investigation|lab|labs|quest|check-in|check in|motion|motions|earth|sky|day|night|sun","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/57f61ea6-003a-4496-86ea-267d6a7a67a2",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI20_CAG1_L543982079","d4709a71-f5b5-406d-9a3e-e9d40133be0e","fb3ea5a2-fdc9-412f-b17e-9b70c04c593b","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:Quest Check-In Lab: How can you model the motions of Earth?",,,,,"Quest Check-In Lab Teacher Support Container","Quest Check-In Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI20_CAG1_L543982079",,,"Pearson",,,,,"Quest Check-In Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543982089","fb3ea5a2-fdc9-412f-b17e-9b70c04c593b","3380090a-9a71-4b30-b4f5-9a136437214a","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:Quest Check-In Lab: How can you model the motions of Earth?:Quest Check-In Lab Teacher Support Container",,,,,"Quest Check-In Lab Placemat: How can you model the motions of Earth?","Quest Check-In Lab Placemat: How can you model the motions of Earth?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543982089",,,"Pearson",,"SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.977|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.4296","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Quest Check-In Lab Placemat: How can you model the motions of Earth?",,"quest|check|check-in|check in|synthesize|problem|problem-based|problem based|problem-based learning|problem based learning|real-world|real world|explore|solution|solve| [content keywords]","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/f2413e89-9ae2-4bed-832d-b0c0a1d04a50",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543982100","fb3ea5a2-fdc9-412f-b17e-9b70c04c593b","6d3d6145-d227-4b1e-a1c5-a28d7aa4476c","California Elevate Science Grade 1:Program Resources:Labs:Sky and Earth:Quest Check-In Lab: How can you model the motions of Earth?:Quest Check-In Lab Teacher Support Container",,,,,"Teacher Support: How can you model the motions of Earth?","Teacher Support: How can you model the motions of Earth?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543982100",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Teacher Support: How can you model the motions of Earth?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/235a0928-e080-4612-92a2-bece28e98116",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","110",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543982157","9ad70bd0-6684-456c-8b80-26519e0f74a8","bcffaf58-cdc3-40be-9e5b-eeb753310a3d","California Elevate Science Grade 1",,,,,"Recursos en español","Recursos en español","Sequence","Sequence","Tier","false",,"false",,"No",,,,,,"SCI20_CAG1_L543982157",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Recursos en español",,,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L595573555","bcffaf58-cdc3-40be-9e5b-eeb753310a3d","2356aa7a-6df5-4d81-b5bc-81f01322bc8d","California Elevate Science Grade 1:Recursos en español",,,,,"California Elevar las ciencias Texto en línea del estudiante Grado 1","California Elevar las ciencias Texto en línea del estudiante Grado 1","Reference Material","URL","Selected Reading","false","false","false","Stream/View","No",,,"Remediation",,,"SCI20_CAG1_L595573555",,,"Pearson","Enlace al Texto en línea del estudiante.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20b30af0-5a12-427d-a3a0-d943c416a168","URL","California Elevar las ciencias Texto en línea del estudiante Grado 1",,,"http://pearsoneducation.scene7.com/s7viewers/html5/eCatalogViewer.html?emailurl=http://pearsoneducation.scene7.com/s7/emailFriend&serverUrl=http://pearsoneducation.scene7.com/is/image/&config=PearsonEducation/Universal%5FHTML5%5FeCatalog%5Fno%5Fshare&contenturl=http://pearsoneducation.scene7.com/skins/&config2=companypreset&asset=PearsonEducation/CA%2DSP%2DSE%2DG01",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20b30af0-5a12-427d-a3a0-d943c416a168","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bb3ea783-61b7-41fa-8257-da458347a300","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bb3ea783-61b7-41fa-8257-da458347a300",,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543984175","bcffaf58-cdc3-40be-9e5b-eeb753310a3d","e49d17d7-e620-4576-b766-9ffe11d0761d","California Elevate Science Grade 1:Recursos en español",,,,,"Los seres vivos","Los seres vivos","Sequence","Sequence","Tier","false",,"false",,"No",,,,,,"SCI20_CAG1_L543984175",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Los seres vivos",,"seres vivos|vivo|ser|seres|no vivo|planta|plantas|parte|partes|animal|animales|personas|vivir|naturaleza|sobrevivir|crecer|modelo|nutrientes|comida|agua|raíz|raíz primaria|tallo|hoja|hojas|árbol|tronco|flor|flores|sobrevivir|supervivencia|branquias|escamas|imitar|medio ambiente|tierra",,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543984185","e49d17d7-e620-4576-b766-9ffe11d0761d","16a23bc8-1a4c-4199-93f5-54257da952cf","California Elevate Science Grade 1:Recursos en español:Los seres vivos",,,,,"Arranque del tema: Los seres vivos","Arranque del tema: Los seres vivos","Sequence","Sequence","Lesson","false",,"false",,"No",,,,,,"SCI20_CAG1_L543984185",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Arranque del tema: Los seres vivos",,,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543984193","16a23bc8-1a4c-4199-93f5-54257da952cf","78e987e4-ffa4-43e6-bacf-0ccbe665b3a7","California Elevate Science Grade 1:Recursos en español:Los seres vivos:Arranque del tema: Los seres vivos",,,,,"Carta al hogar: Los seres vivos","Carta al hogar: Los seres vivos","Teacher Resources","PDF","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543984193",,,"Pearson","Esta carta introduce el contenido, las actividades y el vocabulario del tema.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","Alfresco - School","Carta al hogar: Los seres vivos",,"carta al hogar|padres|seres vivos|vivo|ser|seres|no vivo|planta|plantas|parte|partes|animal|animales|personas|vivir|naturaleza|sobrevivir|crecer|modelo|nutrientes|comida|agua|raíz|raíz primaria|tallo|hoja|hojas|árbol|tronco|flor|flores|sobrevivir|supervivencia|branquias|escamas|imitar|medio ambiente|tierra","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bcd5bde6-c88f-42c4-b16a-b5c09eac3774",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543984205","16a23bc8-1a4c-4199-93f5-54257da952cf","d6fbc807-f792-4349-bba4-b7e774867d18","California Elevate Science Grade 1:Recursos en español:Los seres vivos:Arranque del tema: Los seres vivos",,,,,"STEM túConectas: Lab: ¿Cómo puedes hacer el modelo de una planta?","STEM túConectas: Lab: ¿Cómo puedes hacer el modelo de una planta?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543984205",,,"Pearson","Este laboratorio permite que los estudiantes hagan el modelo de una planta. El objetivo de este laboratorio es demostrar cómo los científicos utilizan diferentes materiales para hacer diferentes modelos.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","STEM túConectas: Lab: ¿Cómo puedes hacer el modelo de una planta?",,"texto en línea|lectura|narrativa|texto del estudiante|páginas|práctico|prácticos|túConectas|STEM|planta|plantas|comparar|modelo|seres vivos|vivo|raíces|tallos|hojas|","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c10cf11e-9251-4b44-bb42-554c4a9bf896",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA","CA",,,
"false","30",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543984212","16a23bc8-1a4c-4199-93f5-54257da952cf","f90dddc2-51ce-4be8-bf07-b7876925f66a","California Elevate Science Grade 1:Recursos en español:Los seres vivos:Arranque del tema: Los seres vivos",,,,,"Mantel individual de túConectas: Lab: ¿Cómo puedes hacer el modelo de una planta?","Mantel individual de túConectas: Lab: ¿Cómo puedes hacer el modelo de una planta?","Teacher Resources","PDF","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543984212",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de túConectas: Lab: ¿Cómo puedes hacer el modelo de una planta?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e7954de1-8563-4198-95f6-ef581ebfbdff",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI20_CAG1_L543984220","e49d17d7-e620-4576-b766-9ffe11d0761d","fa62c1eb-3ab3-4b79-bfc9-4e835e37bbb0","California Elevate Science Grade 1:Recursos en español:Los seres vivos",,,,,"Las partes de las plantas","Las partes de las plantas","Sequence","Sequence","Lesson","false",,"false",,"No",,,,,,"SCI20_CAG1_L543984220",,,"Pearson","Al finalizar esta lección, los estudiantes deben ser capaces de identificar las partes principales de una planta y cómo esas partes ayudan a las plantas.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Las partes de las plantas",,"planta|plantas|parte|partes|planta partes|raíz|raíz primaria|tallo|tallos|hoja|hojas|árbol|vivir|tronco|nutrientes|agua|suelo|flores|frutas",,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
